ticker,company,name,name_count,women_count,excess,total_board,men_count,unknown_count,all_men_with_name,women_names,all_board_names
GED,GOLDEN DEEPS LIMITED.,Michael,3,0,3,4,4,0,"Michael Norburn, Michael Rodriguez, Michael Scivolo",(none),Jon Dugdale (M) | Michael Norburn (M) | Michael Rodriguez (M) | Michael Scivolo (M)
USL,UNICO SILVER LIMITED,Peter,3,1,2,6,5,0,"Peter Canterbury, Peter Holmes, Peter Mullens",Melanie Leydin,Todd Williams (M) | Peter Canterbury (M) | Peter Holmes (M) | Jose Bordogna (M) | Melanie Leydin (F) | Peter Mullens (M)
AEG,ALAND EQUITY GROUP LIMITED,Alex,2,0,2,5,5,0,"Alex Brinkmeyer, Alex Baird",(none),Alex Brinkmeyer (M) | David Nolan (M) | David Tildesley (M) | Alex Baird (M) | Albert Wong (M)
1AI,ALGORAE PHARMACEUTICALS LIMITED,David,2,0,2,3,3,0,"David Hainsworth, David Gulland",(none),David Hainsworth (M) | Bradley Dilkes (M) | David Gulland (M)
ANX,ANAX METALS LIMITED,Phillip,2,0,2,4,4,0,"Phillip Jackson, Phillip Warren",(none),Phillip Jackson (M) | Geoff Laing (M) | Peter Cordin (M) | Phillip Warren (M)
AVR,ANTERIS TECHNOLOGIES GLOBAL CORP.,David,2,0,2,6,6,0,"David Lawrence St Denis, David Roberts",(none),John Seaberg (M) | David Denis (M) | Wayne Paterson (M) | Stephen Denaro (M) | Gregory Moss (M) | David Roberts (M)
AA2,ARIANA RESOURCES PLC,Michael,2,0,2,7,6,1,"Michael John de Villiers, Michael William Atkins",(none),Michael Villiers (M) | Michael Atkins (M) | Ahmet Sener (?) | Andrew Toit (M) | Nicholas Graham (M) | William Payne (M) | Christopher Sangster (M)
AR1,AUSTRAL RESOURCES AUSTRALIA LTD,David,2,0,2,6,6,0,"David Newling, David Quinlivan",(none),David Newling (M) | Michael Hansel (M) | Daniel Jauncey (M) | Neil Meadows (M) | David Quinlivan (M) | Sean Westbrook (M)
ASQ,AUSTRALIAN SILICA QUARTZ GROUP LTD,Robert,2,0,2,5,5,0,"Robert Nash, Robert Samuel Middlemas",(none),Robert Nash (M) | Robert Middlemas (M) | Luke Atkins (M) | Neil Lithgow (M) | Zhaozhong Wang (M)
AVW,AVIRA RESOURCES LTD,David,2,0,2,3,3,0,"David Wheeler, David Deloub",(none),David Wheeler (M) | James Robinson (M) | David Deloub (M)
BMR,BALLYMORE RESOURCES LIMITED,Andrew,2,0,2,4,4,0,"Andrew Greville, Andrew Nicholas Gilbert",(none),Andrew Greville (M) | David A-Izzeddin (M) | Andrew Gilbert (M) | Nicholas Jorss (M)
BAK,BARKLY RARE EARTHS LIMITED,Gavin,2,0,2,4,4,0,"Gavin John Lockyer, Gavin Andrew Beer",(none),Gavin Lockyer (M) | Craig Wright (M) | Gavin Beer (M) | Rene Sterk (M)
BMG,BMG RESOURCES LIMITED,John,2,0,2,4,4,0,"John Prineas, John Dawson",(none),John Prineas (M) | Benjamin Pollard (M) | John Dawson (M) | Gregory Hancock (M)
CBE,COBRE LIMITED,Michael,2,0,2,5,5,0,"Michael John Addison, Michael McNeilly",(none),Martin Holland (M) | Adam Wooldrdidge (M) | Michael Addison (M) | Michael McNeilly (M) | Andrew Sissian (M)
CR3,CORE ENERGY MINERALS LTD,Christopher,2,0,2,4,4,0,"Christopher Gale, Christopher Wiener",(none),Christopher Gale (M) | Anthony Greenaway (M) | David Vilensky (M) | Christopher Wiener (M)
CLX,CTI LOGISTICS LIMITED,David,2,0,2,7,7,0,"David Watson, David Mellor",(none),David Watson (M) | David Mellor (M) | Bruce Saxild (M) | Owen Venter (M) | Matthew Watson (M) | William Moncrieff (M) | Roger Port (M)
DEM,DE.MEM LIMITED,Andreas,2,0,2,5,5,0,"Andreas Kroell, Andreas Hendrik de Wit",(none),Andreas Kroell (M) | Daniel Conlon (M) | Bernd Dautel (M) | Michael Edwards (M) | Andreas Wit (M)
EHL,EMECO HOLDINGS LIMITED,Ian,2,0,2,5,5,0,"Ian Macliver, Ian Testrow",(none),Ian Macliver (M) | Ian Testrow (M) | James III (M) | Peter Frank (M) | Shaun Treacy (M)
EQR,EQ RESOURCES LIMITED,Stephen,2,0,2,5,5,0,"Stephen Layton, Stephen Weir",(none),Oliver Kleinhempel (M) | Craig Bradshaw (M) | Stephen Layton (M) | Stephen Weir (M) | Yeo Pei (M)
FGR,FIRST GRAPHENE LIMITED,Michael,2,0,2,4,3,1,"Michael Bell, Michael James Quinert",(none),Warwick Grigor (M) | Michael Bell (M) | Andrew Goodwin (?) | Michael Quinert (M)
FLG,FLAGSHIP MINERALS LIMITED,David,2,0,2,4,4,0,"David Hobby, David Docherty",(none),Paul Lock (M) | David Hobby (M) | Thanasak Chanyapoon (M) | David Docherty (M)
FOS,FOS CAPITAL LTD,Michael,2,0,2,4,4,0,"Michael Koutsakis, Michael Monsonego",(none),Alexander Beard (M) | Constantine Scrinis (M) | Michael Koutsakis (M) | Michael Monsonego (M)
GML,GATEWAY MINING LIMITED,David,2,0,2,5,5,0,"David Crook, David Morgan",(none),Andrew Bray (M) | Richard Pugh (M) | David Crook (M) | Anthony McClure (M) | David Morgan (M)
GA8,GOLDARC RESOURCES LIMITED,Paul,2,0,2,4,4,0,"Paul Summers, Paul Stephen",(none),Paul Summers (M) | Paul Stephen (M) | Ziggy Lubieniecki (M) | Leonard Math (M)
GOW,GOWING BROS LIMITED,John,2,0,2,6,6,0,"John Gowing, John G Parker",(none),John Gowing (M) | James Gowing (M) | Sean Clancy (M) | James Davis (M) | John Parker (M) | Stephen Sawtell (M)
GSN,GREAT SOUTHERN MINING LIMITED,Matthew,2,0,2,4,4,0,"Matthew Keane, Matthew Blake",(none),John Terpu (M) | Matthew Keane (M) | Matthew Blake (M) | Andrew Caruso (M)
HE8,HELIOS ENERGY LTD,John,2,0,2,5,5,0,"John Cathcart, John Kenny",(none),Philipp Kin (M) | John Cathcart (M) | John Kenny (M) | Mark Lochtenberg (M) | Henko Vos (M)
HRN,HORIZON GOLD LIMITED,Peter,2,0,2,4,4,0,"Peter Ross Sullivan, Peter Venn",(none),Peter Sullivan (M) | Scott Williamson (M) | Jamie Sullivan (M) | Peter Venn (M)
IVG,INVERT GRAPHITE LIMITED,Andrew,2,0,2,5,5,0,"Andrew Lawson, Andrew Boyd",(none),Simon Taylor (M) | Andrew Lawson (M) | Andrew Boyd (M) | Dominic Allen (M) | Anastasios Arima (M)
JAL,JAMESON RESOURCES LIMITED,Michael,2,0,2,3,3,0,"Michael John Gray, Michael Johnny McDonald",(none),Michael Gray (M) | Michael McDonald (M) | Steve Barneveld (M)
KP2,KORE POTASH PLC,David,2,0,2,6,6,0,"David Hathorn, David Netherway",(none),David Hathorn (M) | Andre Baya (M) | Amit Mehta (M) | David Netherway (M) | Wouter Pulinx (M) | Jonathan Trollip (M)
LCL,LCL RESOURCES LIMITED,Christopher,2,0,2,3,3,0,"Christopher Van Wijk, Christopher Knee",(none),Christopher Wijk (M) | Christopher Knee (M) | Kevin Wilson (M)
LAU,LINDSAY AUSTRALIA LIMITED,Robert,2,0,2,5,5,0,"Robert Lewis Green, Robert Maxwell Miller",(none),Ian Williams (M) | Rodney Boys (M) | Stephen Cantwell (M) | Robert Green (M) | Robert Miller (M)
MEK,MEEKA METALS LIMITED,Paul,2,0,2,4,4,0,"Paul Chapman, Paul Adams",(none),Paul Chapman (M) | Timothy Davidson (M) | Paul Adams (M) | Roger Steinepreis (M)
MSV,MITCHELL SERVICES LIMITED,Peter,2,0,2,8,8,0,"Peter Geoffrey Hudson, Peter Richard Miller",(none),Nathan Mitchell (M) | Andrew Elf (M) | Robert Douglas (M) | Peter Hudson (M) | Peter Miller (M) | Neal O'Connor (M) | Scott Tumbridge (M) | Grant Moyle (M)
NGX,NGX LIMITED,Matthew,2,0,2,4,4,0,"Matthew James Bungey, Matthew Gordon Syme",(none),Ian Middlemas (M) | Matthew Bungey (M) | Mark Pearce (M) | Matthew Syme (M)
NWM,NORWEST MINERALS LIMITED,Charles,2,0,2,7,7,0,"Charles Schaus, Charles Schaus",(none),Charles Schaus (M) | Charles Schaus (M) | Oliver Carton (M) | Yew Chee (M) | Kok Leong (M) | Ching Loong (M) | Hok Sia (M)
NOR,NORWOOD SYSTEMS LIMITED,Philip,2,0,2,4,3,1,"Philip Marsland, Philip Otley",(none),Paul Ostergaard (M) | Philip Marsland (M) | Philip Otley (M) | John Tarrant (?)
NOV,NOVATTI GROUP LIMITED,Peter,2,0,2,5,5,0,"Peter Edward Pawlowitsch, Peter Samuel Cook",(none),Peter Pawlowitsch (M) | Peter Cook (M) | Kenneth Lai (M) | Tom Ng (M) | Christopher Ryan (M)
ODY,ODYSSEY GOLD LTD,Matthew,2,0,2,5,5,0,"Matthew Briggs, Matthew Syme",(none),Ian Middlemas (M) | Matthew Briggs (M) | Levi Mochkin (M) | Robert Behets (M) | Matthew Syme (M)
PXR,PACIFIC RESOURCES LIMITED,Andrew,2,0,2,7,6,1,"Andrew Fogg, Andrew Keith Macintosh",(none),Anthony Chan (M) | Andrew Fogg (M) | Daniel Chan (M) | Mena Habib (M) | Lee Lam (?) | Andrew Macintosh (M) | Peter Tsang (M)
PTR,PTR MINERALS LTD,Simon,2,0,2,5,5,0,"Simon O'Loughlin, Simon Taylor",(none),Derek Carter (M) | Rob Sennitt (M) | Simon O'Loughlin (M) | Donald Stephens (M) | Simon Taylor (M)
QPM,QPM ENERGY LIMITED,John,2,0,2,5,4,1,"John Downie, John Abbott",(none),Eddie King (M) | John Downie (M) | John Abbott (M) | Sharna Glover (?) | James Simpson (M)
RNX,RENEGADE EXPLORATION LIMITED,Mark,2,0,2,3,3,0,"Mark Connelly, Mark Wallace",(none),Robert Kirtlan (M) | Mark Connelly (M) | Mark Wallace (M)
RIE,RIEDEL RESOURCES LIMITED,Scott,2,0,2,3,3,0,"Scott Cuomo, Scott Patrizi",(none),Scott Cuomo (M) | Scott Patrizi (M) | Adrien Wing (M)
RTR,RUMBLE RESOURCES LIMITED,Peter,2,0,2,5,5,0,"Peter Harold, Peter Venn",(none),Geoff Jones (M) | Peter Harold (M) | Peter Venn (M) | Matthew Banks (M) | Michael Smith (M)
SBR,SABRE RESOURCES LIMITED,Michael,2,0,2,4,4,0,"Michael Norburn, Michael Scivolo",(none),Jon Dugdale (M) | Basil Conti (M) | Michael Norburn (M) | Michael Scivolo (M)
SRG,SRG GLOBAL LIMITED,Peter,2,0,2,4,4,0,"Peter McMorrow, Peter Brecht",(none),Peter McMorrow (M) | David Macgeorge (M) | Michael Atkins (M) | Peter Brecht (M)
SRZ,STELLAR RESOURCES LIMITED,Simon,2,0,2,4,4,0,"Simon Taylor, Simon O'Loughlin",(none),Mark Connelly (M) | Simon Taylor (M) | Andrew Boyd (M) | Simon O'Loughlin (M)
SRT,STRATA INVESTMENT HOLDINGS PLC,David,2,0,2,3,3,0,"David Michael McNeilly, David Alan Wargo",(none),Charles Hall (M) | David McNeilly (M) | David Wargo (M)
TAM,TANAMI GOLD NL,Brett,2,0,2,6,6,0,"Brett Montgomery, Brett Smith",(none),Arthur Dew (M) | Neale Edwards (M) | Brett Montgomery (M) | Carlisle Procter (M) | Brett Smith (M) | Mark Wong (M)
TGM,THETA GOLD MINES LIMITED,Bill,2,0,2,4,4,0,"Bill Guy, Bill Richie Yang",(none),Bill Guy (M) | Byron Dumpleton (M) | Brett Tang (M) | Bill Yang (M)
TOE,TORO ENERGY LIMITED,Richard,2,0,2,3,3,0,"Richard Homsany, Richard Partricio",(none),Richard Homsany (M) | Michel Marier (M) | Richard Partricio (M)
TON,TRITON MINERALS LTD,Andrew,2,0,2,5,5,0,"Andrew Frazer, Andrew Frazer",(none),Peng Zhang (M) | Andrew Frazer (M) | Adrian Costello (M) | Andrew Frazer (M) | Xingmin Ji (M)
TNC,TRUE NORTH COPPER LIMITED,Paul,2,0,2,4,4,0,"Paul Cronin, Paul Michael Frederiks",(none),Paul Cronin (M) | Andrew Mooney (M) | Paul Frederiks (M) | Timothy Dudley (M)
WFE,WOLFE ENERGY LIMITED,Justin,2,0,2,4,4,0,"Justin Reid, Justin Barton",(none),Justin Reid (M) | Matthew Gauci (M) | Justin Barton (M) | Oliver Kreuzer (M)
XRF,XRF SCIENTIFIC LIMITED,David,2,0,2,4,4,0,"David Brown, David Kiggins",(none),Fred Grimwade (M) | Vance Stazzonelli (M) | David Brown (M) | David Kiggins (M)
XST,XSTATE RESOURCES LIMITED,Andrew,2,0,2,3,3,0,"Andrew Bald, Andrew Childs",(none),Greg Channon (M) | Andrew Bald (M) | Andrew Childs (M)
ZMM,ZIMI LIMITED,Simon,2,0,2,4,4,0,"Simon Charles Gerard, Simon Beissel",(none),Simon Gerard (M) | Jordan Tentori (M) | Simon Beissel (M) | Todd Milliner (M)
AEM,ADVANCED ENERGY MINERALS LTD,Richard,2,1,1,8,7,0,"Richard Seville, Richard Evans",Leanne Heywood,Richard Seville (M) | Michael Adams (M) | Richard Evans (M) | Timothy Fletcher (M) | Anthony Giammaria (M) | Leanne Heywood (F) | Nassif Obeid (M) | Steven Petersohn (M)
APZ,ASPEN GROUP,John,2,1,1,5,4,0,"John Carter, John Michael Freedman",Edwina Gilbert,Guy Farrands (M) | John Carter (M) | David Dixon (M) | John Freedman (M) | Edwina Gilbert (F)
AYM,AUSTRALIA UNITED MINING LIMITED,Xiaojing,2,1,1,4,3,0,"Xiaojing Wang, Xiaojing Wang",Jia Yu,Xiaojing Wang (M) | Xiaojing Wang (M) | Tao Wang (M) | Jia Yu (F)
BRI,BIG RIVER INDUSTRIES LIMITED,Martin,2,1,1,6,5,0,"Martin Monro, Martin Kaplan",Sacha Leagh-Murray,Martin Monro (M) | John Lorente (M) | Alexander Beard (M) | Martin Kaplan (M) | Sacha Leagh-Murray (F) | Brad Soller (M)
BLU,BLUE ENERGY LIMITED.,John,2,1,1,4,3,0,"John Ellice-Flint, John Phillips",Karen Johnson,John Ellice-Flint (M) | Rodney Cameron (M) | John Phillips (M) | Karen Johnson (F)
BBL,BRISBANE BRONCOS LIMITED,David,2,1,1,8,7,0,"David Hugh Donaghy, David James Asplin",Vicki Wilson,Karl Morris (M) | David Donaghy (M) | David Asplin (M) | Andrew Fraser (M) | Darren Lockyer (M) | Neil Monaghan (M) | Vicki Wilson (F) | Michael Newell (M)
BCK,BROCKMAN MINING LIMITED,Kwai,2,1,1,8,7,0,"Kwai Sze Hoi, Kwai Kwun Lawrence",Liza Ko Kit Man,Kwai Hoi (M) | Chan Jason (M) | Kwai Lawrence (M) | Colin Paterson (M) | Liza Man (F) | Ross Norgard (M) | Man To (M) | David Welch (M)
CMM,CAPRICORN METALS LTD,Mark,2,1,1,6,5,0,"Mark Clark, Mark Okeby",Jill Irvin,Mark Clark (M) | Paul Criddle (M) | Bernie Araugo (M) | Myles Ertzen (M) | Jill Irvin (F) | Mark Okeby (M)
CXU,CAULDRON ENERGY LIMITED,Michael,2,1,1,7,6,0,"Michael Bernard Fry, Michael Wells",Judy Li,Ian Mulholland (M) | Jonathan Fisher (M) | Michael Fry (M) | Qiu Derong (M) | Judy Li (F) | Michael Wells (M) | Chenchong Zhou (M)
DYL,DEEP YELLOW LIMITED,Greg,2,1,1,5,4,0,"Greg John Field, Greg Meyerowitz",Victoria Jackson,Chris Salisbury (M) | Greg Field (M) | Victoria Jackson (F) | Timothy Lindley (M) | Greg Meyerowitz (M)
EMR,EMERALD RESOURCES NL,Michael,2,1,1,6,5,0,"Michael Evans, Michael Bowen",Billie Jean Slott,Jay Hughes (M) | Morgan Hart (M) | Michael Evans (M) | Michael Bowen (M) | Billie Slott (F) | Ross Stanley (M)
GBE,GLOBE METALS & MINING LIMITED,Michael,2,1,1,6,5,0,"Michael Charles Barrett, Michael Waiman Choi",Alice Wong,Alice Wong (F) | Charles Altshuler (M) | Michael Barrett (M) | Michael Choi (M) | Ricky Lau (M) | Tan Tan (M)
HUM,HUMM GROUP LIMITED,Andrew,2,1,1,5,4,0,"Andrew Abercrombie, Andrew Darbyshire",Teresa Fleming,Robert Hines (M) | Angelo Demasi (M) | Andrew Abercrombie (M) | Andrew Darbyshire (M) | Teresa Fleming (F)
HYD,HYDRIX LIMITED,Paul,2,1,1,4,3,0,"Paul Lewis, Paul Wright",Julie King,Gavin Coote (M) | Paul Lewis (M) | Julie King (F) | Paul Wright (M)
LF1,LA TROBE PRIVATE CREDIT FUND,Christopher,2,1,1,6,5,0,"Christopher Gerard Andrews, Christopher Andrew James Paton",Arlene May Tansey,Christopher Andrews (M) | Martin Barry (M) | Rowan Donohoue (M) | Christopher Paton (M) | Leonard Chersky (M) | Arlene Tansey (F)
LAM,LARAMIDE RESOURCES LTD,John,2,1,1,5,4,0,"John Booth, John Mays",Jacqueline Allison,John Booth (M) | Marc Henderson (M) | Jacqueline Allison (F) | Raffi Babikian (M) | John Mays (M)
MAG,MAGMATIC RESOURCES LIMITED,David,2,1,1,4,3,0,"David Berrie, David Richardson",Christine Nicolau,David Berrie (M) | David Richardson (M) | Christine Nicolau (F) | Malcolm Norris (M)
MYE,MASTERMYNE GROUP LIMITED,Andrew,2,1,1,6,5,0,"Andrew Watts, Andrew Kazakoff",Caroline Chan,Caroline Chan (F) | Jeff Whiteman (M) | Wayne Bull (M) | Ben Gargett (M) | Andrew Watts (M) | Andrew Kazakoff (M)
MM1,MIDAS MINERALS LTD,Michael,2,1,1,4,3,0,"Michael Bohm, Michael Wilson",Sara Kelly,Sara Kelly (F) | Mark Calderwood (M) | Michael Bohm (M) | Michael Wilson (M)
PGC,PARAGON CARE LIMITED,Peter,2,1,1,5,4,0,"Peter Lacaze, Peter Egglestone",Carmen Riley,Peter Lacaze (M) | Carmen Riley (F) | David Collins (M) | Peter Egglestone (M) | John Walstab (M)
PWR,PETER WARREN AUTOMOTIVE HOLDINGS LIMITED,John,2,1,1,6,5,0,"John Weir Ingram, John Andrew Eastham",Catherine Jane West,John Ingram (M) | Andrew Doyle (M) | Paul Warren (M) | John Eastham (M) | Niranjan Peiris (M) | Catherine West (F)
PRG,PRL GLOBAL LTD,Lip,2,1,1,6,5,0,"Lip Jen Tee, Lip Sin Tee",Chain Yee Tee,David Somerville (M) | Lip Tee (M) | Hong Lai (M) | Keng Ong (M) | Lip Tee (M) | Chain Tee (F)
PME,PRO MEDICUS LIMITED,Anthony,2,1,1,6,4,1,"Anthony Hall, Anthony Glenning",Deena Shiff,Peter Kempen (M) | Sam Hupert (?) | Anthony Hall (M) | Leigh Farrell (M) | Anthony Glenning (M) | Deena Shiff (F)
REP,RAM ESSENTIAL SERVICES PROPERTY FUND,Scott,2,1,1,5,4,0,"Scott Charles Kelly, Scott Wehl",Marianne Perkovic,Scott Kelly (M) | Scott Wehl (M) | Marianne Perkovic (F) | Steven Pritchard (M) | Kieran Pryke (M)
SLD,"SALUDA MEDICAL, INC.",Robert,2,1,1,7,6,0,"Robert Carrington Faulkner, Robert Jon Palmisano",Catherine Brighid Livingstone,Douglas Godshall (M) | Barry Regan (M) | Quentin Blackford (M) | Geoffrey Brooke (M) | Robert Faulkner (M) | Catherine Livingstone (F) | Robert Palmisano (M)
SCP,SCALARE PARTNERS HOLDINGS LIMITED,James,2,1,1,6,5,0,"James David Walker, James Rodney Lougheed",Adelle Howse,Adelle Howse (F) | Giles Bourne (M) | James Walker (M) | Neil Carter (M) | James Lougheed (M) | Beau Quarry (M)
SCN,SCORPION MINERALS LIMITED,Michael,2,1,1,4,3,0,"Michael John Kitney, Michael Fotios",Kate Briony Stoney,Michael Kitney (M) | Michael Fotios (M) | Kate Stoney (F) | Peter Koller (M)
SEG,SPORTS ENTERTAINMENT GROUP LIMITED,Craig,2,1,1,7,6,0,"Craig Coleman, Craig Francis Hutchison",Jodie Simm,Craig Coleman (M) | Craig Hutchison (M) | Chris Giannopoulos (M) | Jodie Simm (F) | Andrew Moffat (M) | Colm O'Brien (M) | Ron Hall (M)
SGQ,ST GEORGE MINING LIMITED,John,2,1,1,3,2,0,"John Prineas, John Dawson",Sarah Shipway,John Prineas (M) | John Dawson (M) | Sarah Shipway (F)
SNL,SUPPLY NETWORK LIMITED,Peter,2,1,1,6,5,0,"Peter W Gill, Peter W McKenzie",Karen L Phin,Robert Fraser (M) | Geoff Stewart (M) | Gregory Forsyth (M) | Peter Gill (M) | Peter McKenzie (M) | Karen Phin (F)
YRL,YANDAL RESOURCES LIMITED,Chris,2,1,1,4,3,0,"Chris Oorschot, Chris Newman",KATINA LAW,Greg Evans (M) | Chris Oorschot (M) | KATINA LAW (F) | Chris Newman (M)
ZGL,ZICOM GROUP LIMITED,Kok,2,1,1,8,6,1,"Kok Yew Sim, Kok Hwee Sim",Jenny Lim,Giok Sim (M) | Kok Sim (M) | Jenny Lim (F) | Stewart Douglas (M) | Yian Lim (M) | Jonathan Lim (M) | Dean Tai (?) | Kok Sim (M)
14D,1414 DEGREES LIMITED,Randolph,1,0,1,3,2,1,Randolph Bowen,(none),Kevin Moriarty (?) | Randolph Bowen (M) | Graham Dooley (M)
T3D,333D LIMITED,John,1,0,1,3,1,2,John Conidi,(none),John Conidi (M) | Nigel Finch (?) | Richard Petty (?)
TCF,360 CAPITAL MORTGAGE REIT,Tony,1,0,1,4,4,0,Tony Pitt,(none),Tony Pitt (M) | Anthony McGrath (M) | Andrew Moffat (M) | David Aanhold (M)
TOT,360 CAPITAL REIT,Tony,1,0,1,4,4,0,Tony Pitt,(none),Tony Pitt (M) | Anthony McGrath (M) | Andrew Moffat (M) | David Aanholt (M)
TDO,3D ENERGI LIMITED,Noel,1,0,1,3,3,0,Noel Newell,(none),Noel Newell (M) | Leo Demaria (M) | Jesse Meidl (M)
49M,49 METALS LIMITED,Richard,1,0,1,4,4,0,Richard Pearce,(none),Richard Pearce (M) | Phillip Carter (M) | Oliver Kreuzer (M) | Matthew Gauci (M)
4DS,4DS MEMORY LIMITED,David,1,0,1,3,2,1,David McAuliffe,(none),David McAuliffe (M) | Guido Arnout (?) | Howard Digby (M)
5EA,5E ADVANCED MATERIALS INC.,Paul,1,0,1,5,5,0,Paul Weibel,(none),Paul Weibel (M) | Barry Dick (M) | Curtis Hebert (M) | Bryn Jones (M) | Graham Hoff (M)
6KA,"6K ADDITIVE, INC.",David,1,0,1,6,6,0,David Seldin,(none),David Seldin (M) | Frank Roberts (M) | Jeffery Green (M) | Grant Lukey (M) | Magnus Rene (M) | James Walker (M)
8CO,8COMMON LIMITED,Kah,1,0,1,5,5,0,Kah Wui Lim,(none),Kah Lim (M) | Andrew Bond (M) | Adrian Bunter (M) | John Bois (M) | Kok Lau (M)
8IH,8I HOLDINGS LTD,Ken,1,0,1,3,3,0,Ken Chee,(none),Ken Chee (M) | Clive Tan (M) | Zane Lewis (M)
AX8,ACCELERATE RESOURCES LIMITED,Richard,1,0,1,4,4,0,Richard Hill,(none),Richard Hill (M) | Luke Meter (M) | Grant Mooney (M) | Mark Thompson (M)
ACS,ACCENT RESOURCES NL,Yuzi,1,0,1,4,4,0,Yuzi (Albert) Zhou,(none),Yuzi Zhou (M) | Dianzhou He (M) | Jun Liang (M) | Jie You (M)
ADC,ACDC METALS LTD,Andrew,1,0,1,5,5,0,Andrew Shearer,(none),Andrew Shearer (M) | Thomas Davidson (M) | Mark Saxon (M) | Richard Boyce (M) | Ivan Fairhall (M)
ACR,ACRUX LIMITED,Ross,1,0,1,5,4,1,Ross Dobinson,(none),Ross Dobinson (M) | John Warmbrunn (M) | Geoffrey Brooke (?) | Don Brumley (M) | Timothy Oldham (M)
ACW,ACTINOGEN MEDICAL LIMITED,Malcolm,1,0,1,5,1,4,Malcolm McComas,(none),Geoffrey Brooke (?) | Steven Gourlay (?) | Malcolm McComas (M) | George Morstyn (?) | Nicki Vasquez (?)
ADD,ADAVALE RESOURCES LIMITED,Allan,1,0,1,3,3,0,Allan Ritchie,(none),Allan Ritchie (M) | David Ward (M) | Maurice Matich (M)
ADG,ADELONG GOLD LIMITED,Ian,1,0,1,3,3,0,Ian Holland,(none),Ian Holland (M) | Mena Habib (M) | Kurt Lingohr (M)
AI1,ADISYN LTD,Kevin,1,0,1,4,4,0,Kevin Crofton,(none),Kevin Crofton (M) | Arye Kohavi (M) | Blake Burton (M) | Dominic O'Hanlon (M)
AD1,ADNEO LIMITED,Nicholas,1,0,1,4,4,0,Nicholas Smedley,(none),Nicholas Smedley (M) | Angus Washington (M) | Ian Basser (M) | Kevin Lynch (M)
AHL,ADRAD HOLDINGS LIMITED,Donald,1,0,1,3,3,0,Donald McGurk,(none),Donald McGurk (M) | Paul Proctor (M) | Gary Washington (M)
AVM,ADVANCE METALS LIMITED,David,1,0,1,3,2,1,David O'Connor,(none),David O'Connor (M) | Adam McKinnon (?) | Craig Stranger (M)
ANO,ADVANCE ZINCTEK LIMITED,Lev,1,0,1,3,3,0,Lev Mizikovsky,(none),Lev Mizikovsky (M) | Geoff Acton (M) | Rade Dudurovic (M)
AV1,ADVERITAS LIMITED,Joshua,1,0,1,6,6,0,Joshua Lowcock,(none),Joshua Lowcock (M) | Mathew Ratty (M) | Mark McConnell (M) | Marc Phillips (M) | Andrew Stott (M) | Scott Thomson (M)
ADX,ADX ENERGY LTD,Ian,1,0,1,4,4,0,Ian Tchacos,(none),Ian Tchacos (M) | Paul Fink (M) | Edouard Etienvre (M) | David Gilbert (M)
AEI,AERIS ENVIRONMENTAL LTD,Maurie,1,0,1,5,3,2,Maurie Stang,(none),Maurie Stang (M) | Andrew Just (M) | Jenny Harry (?) | Steven Kritzler (M) | Abbie Widin (?)
AIS,AERIS RESOURCES LIMITED,Andre,1,0,1,3,3,0,Andre Labuschagne,(none),Andre Labuschagne (M) | Colin Moorhead (M) | Michele Muscillo (M)
AMX,AEROMETREX LIMITED,Mark,1,0,1,4,4,0,Mark Lindh,(none),Mark Lindh (M) | Robert Veitch (M) | Peter Foster (M) | Matthew White (M)
AMN,AGRIMIN LIMITED,Lee,1,0,1,3,3,0,Lee Bowers,(none),Lee Bowers (M) | Michael Hartley (M) | Mark Savich (M)
APW,AIMS PROPERTY SECURITIES FUND,George,1,0,1,3,3,0,George Wang,(none),George Wang (M) | John Love (M) | Richard Nott (M)
AJL,AJ LUCAS GROUP LIMITED,Andrew,1,0,1,5,5,0,Andrew Purcell,(none),Andrew Purcell (M) | Gregory Runge (M) | Francis Egan (M) | Julian Ball (M) | Austen Perrin (M)
AKO,AKORA RESOURCES LIMITED,Graeme,1,0,1,3,3,0,Graeme Peter Hunt,(none),Graeme Hunt (M) | Peter Bird (M) | Matthew Gill (M)
AUQ,ALARA RESOURCES LIMITED,Peter,1,0,1,6,5,1,Peter Lee,(none),Peter Lee (M) | Atmavireshwar Sthapak (M) | Vikas Jain (M) | Madam Khimji (?) | Sanjeev Kumar (M) | Farrokh Masani (M)
ALB,ALBION RESOURCES LIMITED,Steven,1,0,1,3,3,0,Steven Formica,(none),Steven Formica (M) | Julian Jarman (M) | David Palumbo (M)
ABR,ALBRIGHT METALS LTD,Greg,1,0,1,4,4,0,Greg Hill,(none),Greg Hill (M) | Leslie Ingraham (M) | Ashley Jones (M) | Ian Stuart (M)
AJX,ALEXIUM INTERNATIONAL GROUP LIMITED,William,1,0,1,6,6,0,William Blackburn,(none),William Blackburn (M) | Randall Lane (M) | Simon Moore (M) | Paul Stenson (M) | Martyn Strickland (M) | James Williamson (M)
AQI,ALICANTO MINERALS LIMITED,Raymond,1,0,1,5,5,0,Raymond Shorrocks,(none),Raymond Shorrocks (M) | Jeff Sansom (M) | Russell Curtin (M) | Duncan Grieve (M) | Didier Murcia (M)
AQX,ALICE QUEEN LIMITED,Jianying,1,0,1,4,4,0,Jianying Wang,(none),Jianying Wang (M) | Andrew Buxton (M) | Dale McCabe (M) | Paul Williams (M)
